date,ticker,news_count,analyst_titles_json,partner_headlines_json,combined_news_text
2018-02-05,NVDA,8,"[""ICYMI: Super Bowl Commercials, Nvidia, Roku, And A Bitcoin Bull"", ""Vetr Crowd Upgrades Nvidia To Buy"", ""The Week Ahead: IPOs Ramp Up Just As Earnings Season Fades"", ""Nvidia Partners With Continental On AI Self-Driving Cars"", ""Amazon, Nvidia, And 3 Other Stocks In A Bullish Technical Trend"", ""Disney Earnings Preview: Will Fox Deal Distract From Everything Else?"", ""Continental, NVIDIA Report Partnership For Enabling Of Global Production Of AI For Self-Driving Cars"", ""Continental, NVIDIA Partner to Enable Worldwide Production of AI Self-Driving Cars; Sees 2021 Market Introduction For Continental Autonomous Vehicle Systems""]",[],"ICYMI: Super Bowl Commercials, Nvidia, Roku, And A Bitcoin Bull | Vetr Crowd Upgrades Nvidia To Buy | The Week Ahead: IPOs Ramp Up Just As Earnings Season Fades | Nvidia Partners With Continental On AI Self-Driving Cars | Amazon, Nvidia, And 3 Other Stocks In A Bullish Technical Trend | Disney Earnings Preview: Will Fox Deal Distract From Everything Else? | Continental, NVIDIA Report Partnership For Enabling Of Global Production Of AI For Self-Driving Cars | Continental, NVIDIA Partner to Enable Worldwide Production of AI Self-Driving Cars; Sees 2021 Market Introduction For Continental Autonomous Vehicle Systems"
2018-02-06,NVDA,1,"[""'Busiest Trading Day Ever': Brokerages, Retail Clients React To Volatility""]",[],"'Busiest Trading Day Ever': Brokerages, Retail Clients React To Volatility"
2018-02-07,NVDA,2,"[""Which Chipmaker Leads The Autonomous Driving Space?"", ""Is Nvidia A Buy? Only If Shares Fall Further, Says Miller Tabak Analyst""]",[],"Which Chipmaker Leads The Autonomous Driving Space? | Is Nvidia A Buy? Only If Shares Fall Further, Says Miller Tabak Analyst"
2018-02-08,NVDA,13,"[""ICYMI: Nvidia, Snap, The VIX, And MoviePass"", ""8 Stocks Moving In Thursday's After-Hours Session"", ""From NVIDIA Q4 Earnings Conference Call: CFO Colette Kress Says While Overall Contribution From Crypto Is Difficult To Quantify, Segment Was Higher As A Percentage Of Sales This Qtr. vs Last Qtr."", ""Nvidia Caps Record Year With Big Q4 Earnings Beat"", ""NVIDIA Shares Up 5.3% Following Q4 Earnings Beat, Q1 Guidance"", ""NVIDIA Sees Q1 Sales $2.9B Plus Or Minus 2% vs $2.47B Est."", ""NVIDIA Reports Q4 Adj. EPS $1.72 vs $1.16 Est., Sales $2.9B vs $2.68B Est."", ""Video: Does The Tech Selling Scare You Away From Buying NVIDIA stock?"", ""ICYMI: Snap Earnings, VIX Instruments, AMD And Nvidia"", ""Benzinga Pro's 6 Stocks To Watch Today"", ""Nvidia Q4 Earnings Preview"", ""13 Stocks To Watch For February 8, 2018"", ""Earnings Scheduled For February 8, 2018""]",[],"ICYMI: Nvidia, Snap, The VIX, And MoviePass | 8 Stocks Moving In Thursday's After-Hours Session | From NVIDIA Q4 Earnings Conference Call: CFO Colette Kress Says While Overall Contribution From Crypto Is Difficult To Quantify, Segment Was Higher As A Percentage Of Sales This Qtr. vs Last Qtr. | Nvidia Caps Record Year With Big Q4 Earnings Beat | NVIDIA Shares Up 5.3% Following Q4 Earnings Beat, Q1 Guidance | NVIDIA Sees Q1 Sales $2.9B Plus Or Minus 2% vs $2.47B Est. | NVIDIA Reports Q4 Adj. EPS $1.72 vs $1.16 Est., Sales $2.9B vs $2.68B Est. | Video: Does The Tech Selling Scare You Away From Buying NVIDIA stock? | ICYMI: Snap Earnings, VIX Instruments, AMD And Nvidia | Benzinga Pro's 6 Stocks To Watch Today | Nvidia Q4 Earnings Preview | 13 Stocks To Watch For February 8, 2018 | Earnings Scheduled For February 8, 2018"
2018-02-09,NVDA,22,"[""Wall Street Reacts To Nvidia's Blowout Q4 Quarter"", ""Jim Cramer Tweets 'they couldn't crack the market at the 2:45 post.. good sign typically to 3:30...i would go buy some Nvidia $NVDA right now betting that the 2:45 checkpoint held'"", ""Mid-Afternoon Market Update: Dow Falls Over 250 Points; Expedia Shares Tumble On Earnings Miss"", ""Amended 13G Filing From Vanguard Shows 6.78% Stake In NVIDIA"", ""38 Stocks Moving In Friday's Mid-Day Session"", ""Mid-Day Market Update: Crude Oil Down Over 2%; Mobileiron Shares Spike Higher"", ""BMO Capital Maintains Market Perform on NVIDIA, Raises price target to $225.00"", ""B. Riley Maintains Buy on NVIDIA, Raises price target to $290.00"", ""5 Tech Growth Stocks To Click With Investors Despite Selloff"", ""Morgan Stanley Maintains Equal-Weight on NVIDIA, Raises price target to $258.00"", ""Mid-Morning Market Update: Markets Open Higher; NVIDIA Earnings Beat Estimates"", ""Benzinga Pro's 6 Stocks To Watch Today"", ""The Market In 5 Minutes: Budget Deal, MoviePass, Nvidia, And More"", ""5 Biggest Price Target Changes For Friday"", ""Munster On Nvidia's Q4: 'Its Products Are A Foundational Part Of The Future Of Technology'"", ""NVIDIA Shares Moving Lower Off The Open, Traders Attributing Move To Big Seller In Shares"", ""Deutsche Bank Maintains Hold on NVIDIA, Raises price target to $230.00"", ""KeyBanc Has Valuation Concerns With Nvidia's Stock"", ""Citigroup Maintains Buy on NVIDIA, Raises price target to $270.00"", ""28 Stocks Moving In Friday's Pre-Market Session""]",[],"Wall Street Reacts To Nvidia's Blowout Q4 Quarter | Jim Cramer Tweets 'they couldn't crack the market at the 2:45 post.. good sign typically to 3:30...i would go buy some Nvidia $NVDA right now betting that the 2:45 checkpoint held' | Mid-Afternoon Market Update: Dow Falls Over 250 Points; Expedia Shares Tumble On Earnings Miss | Amended 13G Filing From Vanguard Shows 6.78% Stake In NVIDIA | 38 Stocks Moving In Friday's Mid-Day Session | Mid-Day Market Update: Crude Oil Down Over 2%; Mobileiron Shares Spike Higher | BMO Capital Maintains Market Perform on NVIDIA, Raises price target to $225.00 | B. Riley Maintains Buy on NVIDIA, Raises price target to $290.00 | 5 Tech Growth Stocks To Click With Investors Despite Selloff | Morgan Stanley Maintains Equal-Weight on NVIDIA, Raises price target to $258.00 | Mid-Morning Market Update: Markets Open Higher; NVIDIA Earnings Beat Estimates | Benzinga Pro's 6 Stocks To Watch Today | The Market In 5 Minutes: Budget Deal, MoviePass, Nvidia, And More | 5 Biggest Price Target Changes For Friday | Munster On Nvidia's Q4: 'Its Products Are A Foundational Part Of The Future Of Technology' | NVIDIA Shares Moving Lower Off The Open, Traders Attributing Move To Big Seller In Shares | Deutsche Bank Maintains Hold on NVIDIA, Raises price target to $230.00 | KeyBanc Has Valuation Concerns With Nvidia's Stock | Citigroup Maintains Buy on NVIDIA, Raises price target to $270.00 | 28 Stocks Moving In Friday's Pre-Market Session"
2018-02-12,NVDA,4,"[""A Look at AMD's New Gaming APUs"", ""Benzinga's Bulls & Bears Of The Week: Apple, Cisco, Lululemon, Nike, Wells Fargo And More"", ""44 Biggest Movers From Friday"", ""BofA: Three Semiconductor Picks In A Choppy Market""]",[],"A Look at AMD's New Gaming APUs | Benzinga's Bulls & Bears Of The Week: Apple, Cisco, Lululemon, Nike, Wells Fargo And More | 44 Biggest Movers From Friday | BofA: Three Semiconductor Picks In A Choppy Market"
2018-02-13,NVDA,0,[],[],
2018-02-14,NVDA,2,"[""Form 4 Filing Late Tuesday Showed NVIDIA Director Perry Sold 17.307K Shares at $227.93"", ""Chip Stocks Lower Premarket: Micron Shares Down 1.6%, Western Digital Down 1.5%, AMD Down 0.9%, NVIDIA Down 0.6%; Traders Attributing Weakness To Nikkei Report 'Apple in talks for first order from a Chinese chipmaker'""]",[],"Form 4 Filing Late Tuesday Showed NVIDIA Director Perry Sold 17.307K Shares at $227.93 | Chip Stocks Lower Premarket: Micron Shares Down 1.6%, Western Digital Down 1.5%, AMD Down 0.9%, NVIDIA Down 0.6%; Traders Attributing Weakness To Nikkei Report 'Apple in talks for first order from a Chinese chipmaker'"
2018-02-15,NVDA,1,"[""Vetr Crowd Downgrades Nvidia To Hold""]",[],Vetr Crowd Downgrades Nvidia To Hold
2018-02-16,NVDA,1,"[""Stocks That Made New 52-Wk Highs Earlier Include: Accenture, M&T Bank, PNC, Ansys, Lockheed Martin, Deere, Raytheon, Intuit, Comerica, Interpuclic, Northrop Grumman, VeriSign, Estee Lauder, Bristol-Myers, Red Hat, Nike, NVIDIA and Global Payments""]",[],"Stocks That Made New 52-Wk Highs Earlier Include: Accenture, M&T Bank, PNC, Ansys, Lockheed Martin, Deere, Raytheon, Intuit, Comerica, Interpuclic, Northrop Grumman, VeriSign, Estee Lauder, Bristol-Myers, Red Hat, Nike, NVIDIA and Global Payments"
2018-02-20,NVDA,3,"[""Chip Stocks Higher Tues. Despite Seeing Some Notable Bearish Option Activity: NVIDIA Up 2%, AMD Up 1.6%, Micron Up 1.3% (See Body Of This Headline For Details On Option Activity"", ""Stocks That Made New 52-Wk Highs Earlier Today Include: Moody's, Adobe, Cognizant, Zoetis, Salesforce, NVIDIA, Red Hat, CSRA, Intuit, Coty, Garmin, Global Payments, and Ansys"", ""Amplify ETFs CEO Breaks Down The Merits Of Blockchain Investing""]",[],"Chip Stocks Higher Tues. Despite Seeing Some Notable Bearish Option Activity: NVIDIA Up 2%, AMD Up 1.6%, Micron Up 1.3% (See Body Of This Headline For Details On Option Activity | Stocks That Made New 52-Wk Highs Earlier Today Include: Moody's, Adobe, Cognizant, Zoetis, Salesforce, NVIDIA, Red Hat, CSRA, Intuit, Coty, Garmin, Global Payments, and Ansys | Amplify ETFs CEO Breaks Down The Merits Of Blockchain Investing"
2018-02-21,NVDA,0,[],[],
2018-02-22,NVDA,2,"[""ICYMI: Wayfair's Q4, Snapchat Gets Dissed, Cryptos And Semiconductors"", ""How Long Will The Cryptocurrency GPU Boom Last?""]",[],"ICYMI: Wayfair's Q4, Snapchat Gets Dissed, Cryptos And Semiconductors | How Long Will The Cryptocurrency GPU Boom Last?"
2018-02-23,NVDA,0,[],[],
2018-02-26,NVDA,2,"[""Domo Arigato, Mr. Roboto: First Trust Launches AI, Robotics ETF"", ""Cyclical Fears For Semis Are Rising, Says Deutsche Bank""]",[],"Domo Arigato, Mr. Roboto: First Trust Launches AI, Robotics ETF | Cyclical Fears For Semis Are Rising, Says Deutsche Bank"
2018-02-27,NVDA,2,"[""Semi Execs Present Optimistic View At Morgan Stanley's TMT Conference"", ""Citi Names Intel A Top Pick, Calls Stock 'The Micron Of 2018'""]",[],"Semi Execs Present Optimistic View At Morgan Stanley's TMT Conference | Citi Names Intel A Top Pick, Calls Stock 'The Micron Of 2018'"
2018-02-28,NVDA,0,[],[],
2018-03-01,NVDA,0,[],[],
2018-03-02,NVDA,0,[],[],
2018-03-05,NVDA,0,[],[],
2018-03-06,NVDA,2,"[""An Eventful February Took Its Toll On TD Ameritrade's Investor Index"", ""Investor Movement Index February Summary""]",[],An Eventful February Took Its Toll On TD Ameritrade's Investor Index | Investor Movement Index February Summary
2018-03-07,NVDA,0,[],[],
2018-03-08,NVDA,3,"[""ICYMI: Cigna And Express Scripts, AMD And Nvidia, Amazon And Wayfair"", ""Nvidia Option Alert: May 18 $240 Puts at the Ask: 700 @ $17.301 vs 403 OI; Ref=$241.76"", ""4 Semiconductor Stocks Grossly 'Underowned', According To Bank Of America""]",[],"ICYMI: Cigna And Express Scripts, AMD And Nvidia, Amazon And Wayfair | Nvidia Option Alert: May 18 $240 Puts at the Ask: 700 @ $17.301 vs 403 OI; Ref=$241.76 | 4 Semiconductor Stocks Grossly 'Underowned', According To Bank Of America"
2018-03-09,NVDA,0,[],[],
2018-03-12,NVDA,1,"[""Stocks That Made New 52-Wk Highs This Morning Include: Edward Lifesciences, Raymond James, NVIDIA, Goldman Sachs, Fastenal, Intercontinental Exchange, Xilinx, CBRE, Bank of America, Oracle, KeyCorp, Intuit, and IHS Markit""]",[],"Stocks That Made New 52-Wk Highs This Morning Include: Edward Lifesciences, Raymond James, NVIDIA, Goldman Sachs, Fastenal, Intercontinental Exchange, Xilinx, CBRE, Bank of America, Oracle, KeyCorp, Intuit, and IHS Markit"
2018-03-13,NVDA,5,"[""AMD Investors Shrug Off Negative Headlines"", ""NVIDIA Tells Benzinga It Declines To Comment On Earlier Digitimes Article Suggesting The Company Is Planning For A Slowdown In Demand For Cryptocurrency Mining Chips"", ""Chip Stocks Largely Unaffected As Traders Circulate Earlier DigiTimes Article 'Nvidia wary of possible cryptocurrency demand drop': NVIDIA Shares Up 0.6%, AMD Up 0.5%, Intel Up 1.8%"", ""Alibaba, Intel, Nvidia, US Steel: 'Fast Money' Picks For March 13"", ""Nvidia Said to be Taking Steps to Offset Drop in Cryptocurrency Mining Demand -DigiTimes""]",[],"AMD Investors Shrug Off Negative Headlines | NVIDIA Tells Benzinga It Declines To Comment On Earlier Digitimes Article Suggesting The Company Is Planning For A Slowdown In Demand For Cryptocurrency Mining Chips | Chip Stocks Largely Unaffected As Traders Circulate Earlier DigiTimes Article 'Nvidia wary of possible cryptocurrency demand drop': NVIDIA Shares Up 0.6%, AMD Up 0.5%, Intel Up 1.8% | Alibaba, Intel, Nvidia, US Steel: 'Fast Money' Picks For March 13 | Nvidia Said to be Taking Steps to Offset Drop in Cryptocurrency Mining Demand -DigiTimes"
2018-03-14,NVDA,1,"[""Jim Cramer Advises His Viewers On Disney, AMD, RH And More""]",[],"Jim Cramer Advises His Viewers On Disney, AMD, RH And More"
2018-03-15,NVDA,0,[],[],
2018-03-16,NVDA,0,[],[],
2018-03-19,NVDA,2,"[""ICYMI: Nvidia, Apple Supplier Sinks, AT&T In Court"", ""B Riley FBR: Nvidia Remains Attractive For Growth Investors Ahead Of Analyst Day""]",[],"ICYMI: Nvidia, Apple Supplier Sinks, AT&T In Court | B Riley FBR: Nvidia Remains Attractive For Growth Investors Ahead Of Analyst Day"
2018-03-20,NVDA,0,[],[],
2018-03-21,NVDA,3,"[""Vetr Crowd Downgrades Nvidia"", ""Esports Continue To Become More Mainstream And a Bigger Part Of The Gaming Industry"", ""Vetr Crowd Upgrades Nvidia To Strong Buy""]",[],Vetr Crowd Downgrades Nvidia | Esports Continue To Become More Mainstream And a Bigger Part Of The Gaming Industry | Vetr Crowd Upgrades Nvidia To Strong Buy
2018-03-22,NVDA,0,[],[],
2018-03-23,NVDA,1,"[""Vetr Crowd Upgrades Nvidia To Strong Buy""]",[],Vetr Crowd Upgrades Nvidia To Strong Buy
2018-03-26,NVDA,4,"[""Ethereum Mining Competition Turns Susquehanna Bearish On AMD"", ""What To Expect From Nvidia's Analyst Day"", ""NVIDIA Shares Up 2% Mon. Ahead Of Analyst Day On Tues.; BMO Sees 'very upbeat tone...particularly in light of the truly solid string of results the company has continued to deliver'"", ""The Week Ahead: Apple Holds A Special Event, Roku's Lockup Expires And More""]",[],"Ethereum Mining Competition Turns Susquehanna Bearish On AMD | What To Expect From Nvidia's Analyst Day | NVIDIA Shares Up 2% Mon. Ahead Of Analyst Day On Tues.; BMO Sees 'very upbeat tone...particularly in light of the truly solid string of results the company has continued to deliver' | The Week Ahead: Apple Holds A Special Event, Roku's Lockup Expires And More"
2018-03-27,NVDA,8,"[""Marvell Announces Integration Of Ethernet Switch Into the NVIDIA DRIVE Autonomous Vehicle Platform"", ""From NVIDIA's GPU Conference: CEO, Pres Jensen Hsun Huang Says Investment In Self-Driving Technology Will Rise Following Uber Fatality"", ""From NVIDIA's GPU Conference In San Jose: Co. Unveiled Cloud Application Used To Simulate Self-Driving Vehicles"", ""Nvidia To Halt AV Fleet Testing As Uber Investigates Fatal Crash"", ""NVIDIA Press Release Highlights Series Of Important Advances To Deep Learning Computing Platform"", ""'Update: Nvidia tells CNBC that it is \""temporarily suspending the testing of [its] self-driving cars on public roads to learn from the Uber incident\""'-CNBC Now Tweet"", ""UPDATE: NVIDIA Will Suspend Self-Driving Auto Test On Public Roads 'To Learn From The Uber Incident,' Co.'s Global Fleet Of Manually-Driven Data Collection Autos Continue To Operate"", ""NVIDIA Temporarily Suspends Self Driving Testing Across Globe Following Uber Fatality""]",[],"Marvell Announces Integration Of Ethernet Switch Into the NVIDIA DRIVE Autonomous Vehicle Platform | From NVIDIA's GPU Conference: CEO, Pres Jensen Hsun Huang Says Investment In Self-Driving Technology Will Rise Following Uber Fatality | From NVIDIA's GPU Conference In San Jose: Co. Unveiled Cloud Application Used To Simulate Self-Driving Vehicles | Nvidia To Halt AV Fleet Testing As Uber Investigates Fatal Crash | NVIDIA Press Release Highlights Series Of Important Advances To Deep Learning Computing Platform | 'Update: Nvidia tells CNBC that it is ""temporarily suspending the testing of [its] self-driving cars on public roads to learn from the Uber incident""'-CNBC Now Tweet | UPDATE: NVIDIA Will Suspend Self-Driving Auto Test On Public Roads 'To Learn From The Uber Incident,' Co.'s Global Fleet Of Manually-Driven Data Collection Autos Continue To Operate | NVIDIA Temporarily Suspends Self Driving Testing Across Globe Following Uber Fatality"
2018-03-28,NVDA,6,"[""After Nvidia Analyst Day, Wall Street Talks AV Testing, Artificial Intelligence, GPUs"", ""Tech Wreck Has Traders Getting Cozy With Bearish Chip ETF"", ""Bank Of America's Key Takeaways From Nvidia's Investor Day"", ""Benzinga Pro's Top 10 Most-Searched Tickers For Wed., Mar. 28, 2018"", ""After Tech Brings Misery Tuesday, Stronger GDP Reading Could Inject Optimism"", ""Adobe, NVIDIA Report Partnership to Deliver New AI Services for Creativity and Digital Experiences""]",[],"After Nvidia Analyst Day, Wall Street Talks AV Testing, Artificial Intelligence, GPUs | Tech Wreck Has Traders Getting Cozy With Bearish Chip ETF | Bank Of America's Key Takeaways From Nvidia's Investor Day | Benzinga Pro's Top 10 Most-Searched Tickers For Wed., Mar. 28, 2018 | After Tech Brings Misery Tuesday, Stronger GDP Reading Could Inject Optimism | Adobe, NVIDIA Report Partnership to Deliver New AI Services for Creativity and Digital Experiences"
2018-03-29,NVDA,0,[],[],
2018-04-02,NVDA,4,"[""Intel Falls On News Apple Will Shift Toward In-House Mac Chips"", ""Are Cryptocurrency Woes Dragging AMD And Nvidia Shares Lower?"", ""AMD, Nvidia Cut GPU Prices As Crypto Slump Saps Demand"", ""Barron's Picks And Pans: Pot Stocks, Comcast, Bank Buybacks And More""]",[],"Intel Falls On News Apple Will Shift Toward In-House Mac Chips | Are Cryptocurrency Woes Dragging AMD And Nvidia Shares Lower? | AMD, Nvidia Cut GPU Prices As Crypto Slump Saps Demand | Barron's Picks And Pans: Pot Stocks, Comcast, Bank Buybacks And More"
2018-04-03,NVDA,3,"[""'Secretive Chinese bitcoin mining company just revealed a new chip that could hurt AMD, Nvidia'"", ""Bank Of America Adds Nvidia To Top Stock List After Latest Gaming Checks"", ""NVIDIA Shares Up 3.3% In Early Trading, Facebook Shares Flat-Slightly Higher; Earlier Bank of America Added NVDA To Us 1 List and Removed FB, Which Remains Buy-Rated""]",[],"'Secretive Chinese bitcoin mining company just revealed a new chip that could hurt AMD, Nvidia' | Bank Of America Adds Nvidia To Top Stock List After Latest Gaming Checks | NVIDIA Shares Up 3.3% In Early Trading, Facebook Shares Flat-Slightly Higher; Earlier Bank of America Added NVDA To Us 1 List and Removed FB, Which Remains Buy-Rated"
2018-04-04,NVDA,4,"[""Evercore: Nvidia Can 'Power Through' Bitmain Ethereum Mining Tailwinds"", ""Evercore Out Positive On NVIDIA, Says Bitmain Release Of Ethereum-Mining ASIC Creates 'Tremendous Buying Opportunity' For The Company; Firm Reiterates Their Outperform Rating And $275 Price Target"", ""Podcast: How To Control Your Emotions During Stock Market Madness"", ""Analyst: Bitmain's New Ethereum Mining Chip Could Spell A Little Bit Of Trouble For AMD And Nvidia""]",[],"Evercore: Nvidia Can 'Power Through' Bitmain Ethereum Mining Tailwinds | Evercore Out Positive On NVIDIA, Says Bitmain Release Of Ethereum-Mining ASIC Creates 'Tremendous Buying Opportunity' For The Company; Firm Reiterates Their Outperform Rating And $275 Price Target | Podcast: How To Control Your Emotions During Stock Market Madness | Analyst: Bitmain's New Ethereum Mining Chip Could Spell A Little Bit Of Trouble For AMD And Nvidia"
2018-04-05,NVDA,4,"[""Citron Research @CitronResearch now Citron pressing $NVDA short expect sub $200 soon. Mkt starting to realize that ML/DL is narrowing and hyper-scale core customers experimenting with diff prop hardware solutions, Ether spreads are dead, Auto- unknown. N"", ""UBS Initiates On Semis: Intel Is Golden, Micron Is A Sell, Nvidia, AMD And More"", ""Benzinga's Top Upgrades, Downgrades For April 5, 2018"", ""UBS Initiates Coverage On NVIDIA with Neutral Rating, Announces $250.00 Price Target""]",[],"Citron Research @CitronResearch now Citron pressing $NVDA short expect sub $200 soon. Mkt starting to realize that ML/DL is narrowing and hyper-scale core customers experimenting with diff prop hardware solutions, Ether spreads are dead, Auto- unknown. N | UBS Initiates On Semis: Intel Is Golden, Micron Is A Sell, Nvidia, AMD And More | Benzinga's Top Upgrades, Downgrades For April 5, 2018 | UBS Initiates Coverage On NVIDIA with Neutral Rating, Announces $250.00 Price Target"
2018-04-06,NVDA,1,"[""Watch Shares Of AMD As KitGuru Reports 'ASUS ROG may soon be Nvidia exclusive with AMD GPUs being bumped to new 'AREZ' brand'""]",[],Watch Shares Of AMD As KitGuru Reports 'ASUS ROG may soon be Nvidia exclusive with AMD GPUs being bumped to new 'AREZ' brand'
2018-04-09,NVDA,3,"[""Confirming Morgan Stanley Upgrades NVIDIA to Overweight, Maintains Price Target At $258.00"", ""NVIDIA Shares Up ~2% After Hours, Hearing Morgan Stanley Has Upgraded From Equal-Weight To Overweight With a $258 Price Target"", ""Benzinga's Bulls & Bears Of The Week: Amazon, Fitbit, Mattel, Twitter And More""]",[],"Confirming Morgan Stanley Upgrades NVIDIA to Overweight, Maintains Price Target At $258.00 | NVIDIA Shares Up ~2% After Hours, Hearing Morgan Stanley Has Upgraded From Equal-Weight To Overweight With a $258 Price Target | Benzinga's Bulls & Bears Of The Week: Amazon, Fitbit, Mattel, Twitter And More"
2018-04-10,NVDA,4,"[""Benzinga's Top Analyst Calls From April 10, 2018"", ""25 Stocks Moving In Tuesday's Mid-Day Session"", ""Benzinga's Top Upgrades, Downgrades For April 10, 2018"", ""Morgan Stanley Upgrades Nvidia As The Data Era Is Now 'Investable'""]",[],"Benzinga's Top Analyst Calls From April 10, 2018 | 25 Stocks Moving In Tuesday's Mid-Day Session | Benzinga's Top Upgrades, Downgrades For April 10, 2018 | Morgan Stanley Upgrades Nvidia As The Data Era Is Now 'Investable'"
2018-04-11,NVDA,2,"[""Forget Crypto: eSports Might Be Where It's At For Nvidia And AMD"", ""36 Biggest Movers From Yesterday""]",[],Forget Crypto: eSports Might Be Where It's At For Nvidia And AMD | 36 Biggest Movers From Yesterday
2018-04-12,NVDA,0,[],[],
2018-04-13,NVDA,2,"[""'Citron accepting a challenge. @jimcramer has famously named his dog Nvidia. If $NVDA is trading over $230 in 12 months, Citron will donate $230k to the Humane Society...'"", ""'Morons buying $NVDA on higher crypto. They do ethereum and it is 5% max.. So sell it please. Get off my dog.'""]",[],"'Citron accepting a challenge. @jimcramer has famously named his dog Nvidia. If $NVDA is trading over $230 in 12 months, Citron will donate $230k to the Humane Society...' | 'Morons buying $NVDA on higher crypto. They do ethereum and it is 5% max.. So sell it please. Get off my dog.'"
2018-04-16,NVDA,2,"[""'Partners: Intel's Rumored Plans To Take On Nvidia, AMD With Discrete GPU Good For The Channel'"", ""Elazar Warns Crypto-NVIDIA Shorts""]",[],"'Partners: Intel's Rumored Plans To Take On Nvidia, AMD With Discrete GPU Good For The Channel' | Elazar Warns Crypto-NVIDIA Shorts"
2018-04-17,NVDA,0,[],[],
2018-04-18,NVDA,1,"[""A Third Electric Vehicle ETF Charges Up""]",[],A Third Electric Vehicle ETF Charges Up
2018-04-19,NVDA,4,"[""NVIDIA Sets Conference Call for First-Quarter Financial Results For May 10th After Market Close"", ""Apple, Chips Stocks Falling Amid Taiwan Semiconductor's Weak Guidance"", ""Semi Stocks Lower On Weak Q1 Report, Q2 Guidance From Taiwan Semi: NVIDIA Shares Down 2%, Micron Down 1.8%, AMD, Applied Materials Down 1.7%, Texas Instruments Down 1.3%, Xilinx Down 1%"", ""CNBC Reports 'Apple, Nvidia shares fall after a key Asian chip partner gives weak guidance'; Taiwan Semiconductor Manufacturing Said Its Q2 Sales Guidance Is $7.8-$7.9B vs $8.8B Est.; Blames Weakness On Softening High-End Smartphone Demand, Crytpo Market""]",[],"NVIDIA Sets Conference Call for First-Quarter Financial Results For May 10th After Market Close | Apple, Chips Stocks Falling Amid Taiwan Semiconductor's Weak Guidance | Semi Stocks Lower On Weak Q1 Report, Q2 Guidance From Taiwan Semi: NVIDIA Shares Down 2%, Micron Down 1.8%, AMD, Applied Materials Down 1.7%, Texas Instruments Down 1.3%, Xilinx Down 1% | CNBC Reports 'Apple, Nvidia shares fall after a key Asian chip partner gives weak guidance'; Taiwan Semiconductor Manufacturing Said Its Q2 Sales Guidance Is $7.8-$7.9B vs $8.8B Est.; Blames Weakness On Softening High-End Smartphone Demand, Crytpo Market"
2018-04-20,NVDA,2,"[""Leverage Comes To The Robotics Trade"", ""Though Their Stocks Have Cooled, The Semiconductor Industry Is As Hot As Ever""]",[],"Leverage Comes To The Robotics Trade | Though Their Stocks Have Cooled, The Semiconductor Industry Is As Hot As Ever"
2018-04-23,NVDA,4,"[""Who Profits From The Incredible Success Of 'Fortnite'?"", ""'Palihapitiya: $NVDA and $GOOG are the two big players in compute AI tech. Much of the value has been seen, but still interesting from this POV. #Sohn2018'- MarketWatch's Ryan Vlastelica Tweet"", ""4 Reasons Why 'Fortnite' Has Won Over Gamers"", ""Barron's Picks And Pans: General Electric, General Mills, MLPs And More""]",[],"Who Profits From The Incredible Success Of 'Fortnite'? | 'Palihapitiya: $NVDA and $GOOG are the two big players in compute AI tech. Much of the value has been seen, but still interesting from this POV. #Sohn2018'- MarketWatch's Ryan Vlastelica Tweet | 4 Reasons Why 'Fortnite' Has Won Over Gamers | Barron's Picks And Pans: General Electric, General Mills, MLPs And More"
2018-04-24,NVDA,0,[],[],
2018-04-25,NVDA,1,"[""'Taiwan graphic card makers to see shipments plunge 40% in April'""]",[],'Taiwan graphic card makers to see shipments plunge 40% in April'
2018-04-26,NVDA,1,"[""Zacks: The Not-Good-Enough Earnings Season""]",[],Zacks: The Not-Good-Enough Earnings Season
2018-04-27,NVDA,3,"[""Analysts Applaud Intel's Beat-And-Raise Q1 Earnings"", ""Cramer Continues Warming Up To AMD After Listening To CEO"", ""U.S. Government May Start Scrutinizing Informal Partnerships Between American and Chinese Companies in AI""]",[],Analysts Applaud Intel's Beat-And-Raise Q1 Earnings | Cramer Continues Warming Up To AMD After Listening To CEO | U.S. Government May Start Scrutinizing Informal Partnerships Between American and Chinese Companies in AI
2018-04-30,NVDA,2,"[""Playmakers: The Investor Picks From CNBC's 2018 Stock Draft"", ""'Google brings Nvidia's Tesla V100 GPUs to its cloud'""]",[],Playmakers: The Investor Picks From CNBC's 2018 Stock Draft | 'Google brings Nvidia's Tesla V100 GPUs to its cloud'
2018-05-01,NVDA,1,"[""Upcoming Earnings: Tesla To Report Q1 Results on Wednesday""]",[],Upcoming Earnings: Tesla To Report Q1 Results on Wednesday
2018-05-02,NVDA,0,[],[],
